candidate_path,reference_path,line_number,reference_scope,reference_kind,matched_token,disposition
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,921,evidence-manifest,relative-repository-path,performance-ratchet/run4/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,951,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,976,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,981,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1001,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1026,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1031,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1061,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1086,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run4/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1091,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1126,evidence-manifest,relative-repository-path,performance-ratchet/run5/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1161,evidence-manifest,relative-repository-path,performance-ratchet/run5/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1166,evidence-manifest,relative-repository-path,performance-ratchet/run5/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1196,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1221,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1226,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1246,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1271,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1276,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1306,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1331,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/performance-ratchet/run5/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4c-opencc-variants/packet-manifest.json,1336,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,170,evidence-manifest,relative-repository-path,performance-ratchet/run1/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,200,evidence-manifest,relative-repository-path,performance-ratchet/run1/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,205,evidence-manifest,relative-repository-path,performance-ratchet/run1/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,235,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,260,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,265,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,295,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,320,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,325,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,345,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,370,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run1/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,375,evidence-manifest,relative-repository-path,performance-ratchet/run1/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,415,evidence-manifest,relative-repository-path,performance-ratchet/run2/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,445,evidence-manifest,relative-repository-path,performance-ratchet/run2/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,450,evidence-manifest,relative-repository-path,performance-ratchet/run2/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,480,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,505,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,510,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,540,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,565,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,570,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,590,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,615,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run2/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,620,evidence-manifest,relative-repository-path,performance-ratchet/run2/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,660,evidence-manifest,relative-repository-path,performance-ratchet/run3/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,690,evidence-manifest,relative-repository-path,performance-ratchet/run3/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,695,evidence-manifest,relative-repository-path,performance-ratchet/run3/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,725,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,750,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,755,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,785,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,810,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,815,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,835,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,860,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run3/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,865,evidence-manifest,relative-repository-path,performance-ratchet/run3/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,905,evidence-manifest,relative-repository-path,performance-ratchet/run4/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,935,evidence-manifest,relative-repository-path,performance-ratchet/run4/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,940,evidence-manifest,relative-repository-path,performance-ratchet/run4/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,970,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,995,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1000,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1030,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-yune/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1055,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-a-yune/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1060,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-a-yune/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-b-yune-product/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1080,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-b-yune-product/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1105,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run4/track-b-yune-product/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1110,evidence-manifest,relative-repository-path,performance-ratchet/run4/track-b-yune-product/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1150,evidence-manifest,relative-repository-path,performance-ratchet/run5/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1180,evidence-manifest,relative-repository-path,performance-ratchet/run5/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1185,evidence-manifest,relative-repository-path,performance-ratchet/run5/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/track-a-librime-1.17.0/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1215,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/m37_metrics.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/track-a-librime-1.17.0/samples.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1240,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/samples.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/track-a-librime-1.17.0/startup_session_trace.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1245,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-librime-1.17.0/startup_session_trace.csv,historical-manifest-reference
docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/performance-ratchet/run5/track-a-yune/m37_metrics.csv,docs/reports/evidence/m59-canonical-jyutping-reachability-parity/increment-4d-cangjie-cj1/packet-manifest.json,1275,evidence-manifest,relative-repository-path,performance-ratchet/run5/track-a-yune/m37_metrics.csv,historical-manifest-reference
